cidade,long,lat,alt,uf
ALDEIA INDÍGENA WAURA,-53.53088306,-12.24133536,332,MATO GROSSO
ALDEIA INDÍGENA CAMAIURA,-53.47058481,-12.14963599,325.075829,MATO GROSSO
ALDEIA INDÍGENA MEHINAKU,-53.33945543,-12.31050449,309.368385,MATO GROSSO
ALDEIA INDÍGENA YUALAPITTI,-53.42040604,-12.24299431,313.508573,MATO GROSSO
POSTO INDÍGENA LEONARDO VILAS BOAS,-53.40057965,-12.20248303,296.515759,MATO GROSSO
ALDEIA INDÍGENA ESPERANÇA,-53.60047003,-11.91776395,303.10097,MATO GROSSO
ALDEIA INDÍGENA KUIKURU,-53.25297908,-12.3964193,287.553471,MATO GROSSO
ALDEIA INDÍGENA NAFURUA,-53.20909083,-12.17799429,318.630482,MATO GROSSO
ALDEIA INDÍGENA PATO MAGRO TRUMAY,-53.61489724,-11.81649057,311.3081,MATO GROSSO
ALDEIA INDÍGENA TXICÃO,-53.63148113,-11.71277234,326.145609,MATO GROSSO
ALDEIA INDÍGENA PREPORI KAYABI,-53.59659468,-11.62143934,317.015767,MATO GROSSO
ALDEIA INDÍGENA CHIQUITO KAYABI,-53.58512679,-11.57138114,303.605127,MATO GROSSO
ALDEIA INDÍGENA PIAUI-CAIABI,-53.49235042,-11.59829846,313.145341,MATO GROSSO
ALDEIA INDÍGENA MACIA-CAIABI,-53.42937152,-11.53246336,306.786872,MATO GROSSO
ALDEIA INDÍGENA KUPEKANI KAYABI,-53.49817934,-11.48253034,280.822149,MATO GROSSO
ALDEIA INDÍGENA TUIM-CAIABI,-53.37253591,-11.45850126,318.763574,MATO GROSSO
ALDEIA INDÍGENA MANOEL,-53.33167235,-11.41152041,312.988511,MATO GROSSO
ALDEIA INDÍGENA SUIA NOVO,-53.26800963,-11.33729097,314.291055,MATO GROSSO
ALDEIA INDÍGENA SUIA II,-53.50550599,-11.05903192,293.205873,MATO GROSSO
ALDEIA INDÍGENA SUIA I,-53.42707639,-11.03885335,300.740922,MATO GROSSO
ALDEIA INDÍGENA PATE-CAIABI,-53.29435119,-11.01982687,290.985779,MATO GROSSO
ALDEIA INDÍGENA JURUNA II,-53.32554183,-10.94615797,301.30743,MATO GROSSO
ALDEIA INDÍGENA SUIA,-53.22977841,-11.21479022,305.681885,MATO GROSSO
ALDEIA INDÍGENA CAPIXARA,-53.27308484,-11.05310501,288.910509,MATO GROSSO
ALDEIA INDÍGENA KUNI-CAIABI,-53.28017991,-11.02974764,306.037928,MATO GROSSO
ALDEIA INDÍGENA JURUNA I,-53.26353516,-10.88832424,271.499416,MATO GROSSO
ALDEIA INDÍGENA KREN-AKORE,-53.12548841,-10.62111004,297.446037,MATO GROSSO
ALDEIA INDÍGENA PIUM,-53.04619085,-10.16927762,284.931887,MATO GROSSO
ALDEIA INDÍGENA JARINA,-53.10975915,-10.10362423,279.598015,MATO GROSSO
ALDEIA INDÍGENA KAYABI,-57.73752468,-8.552149199,223.130934,MATO GROSSO
ALDEIA INDÍGENA SÃO MARCOS,-52.90339433,-15.37500655,380.886416,MATO GROSSO
FELIPE,-52.94907088,-14.44519592,480.856157,MATO GROSSO
SÃO JOSÉ,-52.94367914,-14.33747257,408.5579,MATO GROSSO
SANTA CLARA,-52.90245897,-14.39795038,453.526646,MATO GROSSO
CACHOEIRA,-52.18911449,-14.57326421,273.007551,MATO GROSSO
MUTUM,-52.01930503,-14.60861035,263.77759,MATO GROSSO
ALDEIA INDÍGENA PEDRA BRANCA,-52.01539918,-14.6036834,262.698171,MATO GROSSO
BURITI,-52.28062804,-14.50721902,299.427218,MATO GROSSO
DOIS CALHOS,-52.17796383,-14.53330215,295.505085,MATO GROSSO
ALDEIA INDÍGENA SANTA TEREZINHA,-52.24400545,-14.42706149,314.470103,MATO GROSSO
ALDEIA INDÍGENA TRIPÁ,-52.16514601,-14.29343794,280.75313,MATO GROSSO
ALDEIA INDÍGENA PIQUI,-52.16203439,-14.51471654,302.11718,MATO GROSSO
ALDEIA INDÍGENA LAGOA GRANDE,-52.14404936,-14.4024764,274.968166,MATO GROSSO
ALDEIA INDÍGENA AREÕES I,-52.11091984,-14.38194634,270.40504,MATO GROSSO
ALDEIA INDÍGENA PORERÉ,-52.15878773,-14.27487939,294.545425,MATO GROSSO
ALDEIA INDÍGENA UBAIRERÉ,-52.1198955,-14.32016692,265.77721,MATO GROSSO
ALDEIA INDÍGENA BABAÇU,-52.09940576,-14.26955827,261,MATO GROSSO
BABAÇU,-52.08416545,-14.31653335,268.679548,MATO GROSSO
ALDEIA INDÍGENA PEDZIBA,-51.99788105,-14.58563493,264.735581,MATO GROSSO
ALDEIA INDÍGENA CRISTALINA,-51.93826797,-14.54841991,257.567364,MATO GROSSO
ALDEIA INDÍGENA AREÕES II,-51.90067044,-14.48815059,264.456969,MATO GROSSO
ALDEIA INDÍGENA SANTANA,-51.88055601,-14.50212003,248.215128,MATO GROSSO
ALDEIA INDÍGENA MAEREIÁ,-51.98428919,-14.2271589,247.302532,MATO GROSSO
ALDEIA INDÍGENA BOA ESPERANÇA,-51.88486185,-14.15972759,253.897995,MATO GROSSO
TRITOPA,-51.76300381,-14.15635199,243.39528,MATO GROSSO
PONTAL,-51.70903595,-14.10144955,233.84329,MATO GROSSO
ALDEIA INDÍGENA ÁGUA-BRANCA,-51.991088,-13.72192534,296.495809,MATO GROSSO
ALDEIA INDÍGENA TANGURO,-51.88952167,-13.51656552,461.930584,MATO GROSSO
ALDEIA INDÍGENA CAÇULA,-51.85682068,-13.50875475,455.040301,MATO GROSSO
ALDEIA INDÍGENA TANGURO,-52.91047058,-12.54443777,327.510533,MATO GROSSO
ALDEIA INDÍGENA PIMENTEL BARBOSA,-51.68112012,-13.32533503,274.138558,MATO GROSSO
PIRANHAS,-37.75039291,-9.6235592,37.051642,ALAGOAS
OLHO D'ÁGUA DO CASADO,-37.83624282,-9.501446265,234.595412,ALAGOAS
DELMIRO GOUVEIA,-37.99923349,-9.384574447,255.919235,ALAGOAS
PARICONHA,-38.00982607,-9.257884385,358.610641,ALAGOAS
ÁGUA BRANCA,-37.94071518,-9.267025497,632.664775,ALAGOAS
INHAPI,-37.75263652,-9.223898773,393.412616,ALAGOAS
MATA GRANDE,-37.72522406,-9.114806257,686.194338,ALAGOAS
CANAPI,-37.60564715,-9.117380297,334.400372,ALAGOAS
PÃO DE AÇÚCAR,-37.43513886,-9.74704185,21.075373,ALAGOAS
BELO MONTE,-37.27843866,-9.826988854,20.794128,ALAGOAS
SENADOR RUI PALMEIRA,-37.45364625,-9.463391449,241.971437,ALAGOAS
PALESTINA,-37.33113645,-9.673097185,164.347453,ALAGOAS
SÃO JOSÉ DA TAPERA,-37.38370777,-9.54939574,260.499657,ALAGOAS
CARNEIROS,-37.37475042,-9.480679721,336.926648,ALAGOAS
OLHO D'ÁGUA DAS FLORES,-37.29789079,-9.533601275,276.890717,ALAGOAS
TRAIPU,-37.00600567,-9.971059382,11.406014,ALAGOAS
JACARÉ DOS HOMENS,-37.20783341,-9.636658828,144.251434,ALAGOAS
MONTEIRÓPOLIS,-37.2452721,-9.602327539,218.272892,ALAGOAS
BATALHA,-37.12709189,-9.674593028,131.599824,ALAGOAS
OLIVENÇA,-37.19081872,-9.519456483,213.275265,ALAGOAS
JARAMATAIA,-37.00359591,-9.658351938,169.10716,ALAGOAS
MAJOR ISIDORO,-36.98479961,-9.526644068,189.759043,ALAGOAS
CACIMBINHAS,-36.99686963,-9.405162751,266.439521,ALAGOAS
PORTO REAL DO COLÉGIO,-36.82462929,-10.17373256,23.131918,ALAGOAS
SÃO BRÁS,-36.89894866,-10.12031,15.604926,ALAGOAS
OLHO D'ÁGUA GRANDE,-36.80674597,-10.05849496,134.461,ALAGOAS
IGREJA NOVA,-36.65334501,-10.12929884,13.81683,ALAGOAS
PIAÇABUÇU,-36.43435201,-10.40736243,6.181202,ALAGOAS
PENEDO,-36.58046021,-10.2961103,6.143778,ALAGOAS
FELIZ DESERTO,-36.30718752,-10.29238062,10.562835,ALAGOAS
CAMPO GRANDE,-36.79084005,-9.956922603,179.615352,ALAGOAS
GIRAU DO PONCIANO,-36.8303139,-9.887364152,237.671323,ALAGOAS
FEIRA GRANDE,-36.6776855,-9.900437199,218.402492,ALAGOAS
LAGOA DA CANOA,-36.73578926,-9.830875656,279.380589,ALAGOAS
ARAPIRACA,-36.65729651,-9.75590701,269.11452,ALAGOAS
CRAÍBAS,-36.7723914,-9.619933797,239.542134,ALAGOAS
IGACI,-36.62815972,-9.533688659,236.345433,ALAGOAS
PALMEIRA DOS ÍNDIOS,-36.6309841,-9.406158798,332.356406,ALAGOAS
SÃO SEBASTIÃO,-36.5510919,-9.931657389,220.435182,ALAGOAS
JUNQUEIRO,-36.47152182,-9.931610389,169.918495,ALAGOAS
LIMOEIRO DE ANADIA,-36.50389709,-9.738613167,141.112646,ALAGOAS
TEOTÔNIO VILELA,-36.35556314,-9.907497883,159.001345,ALAGOAS
CAMPO ALEGRE,-36.35243475,-9.783416039,181,ALAGOAS
COITÉ DO NÓIA,-36.5796842,-9.63848727,224.261643,ALAGOAS
TAQUARANA,-36.49676769,-9.642320105,249.188372,ALAGOAS
BELÉM,-36.49449799,-9.568648231,319.517024,ALAGOAS
ANADIA,-36.30081357,-9.684083785,133.24711,ALAGOAS
MARIBONDO,-36.3066029,-9.577249956,162.22356,ALAGOAS
TANQUE D'ARCA,-36.4367416,-9.531962442,217.568645,ALAGOAS
MAR VERMELHO,-36.38504002,-9.447772643,550.311133,ALAGOAS
PINDOBA,-36.28654064,-9.476210799,297.43793,ALAGOAS
CORURIPE,-36.17607831,-10.12654725,12.209416,ALAGOAS
JEQUIÁ DA PRAIA,-36.02733404,-10.00959189,45.120325,ALAGOAS
SÃO MIGUEL DOS CAMPOS,-36.09426427,-9.779934576,12.431352,ALAGOAS
ROTEIRO,-35.98121022,-9.83218949,31.651255,ALAGOAS
BOCA DA MATA,-36.2117249,-9.645144567,163.849978,ALAGOAS
CAJUEIRO,-36.15637859,-9.389660575,115.832935,ALAGOAS
CAPELA,-36.07500849,-9.412931555,75.095885,ALAGOAS
ATALAIA,-36.02142732,-9.501386746,70.112129,ALAGOAS
BARRA DE SÃO MIGUEL,-35.90744987,-9.838998251,8.049104,ALAGOAS
MARECHAL DEODORO,-35.8930687,-9.739155702,6.707611,ALAGOAS
PILAR,-35.94851752,-9.606894292,34.308299,ALAGOAS
SANTA LUZIA DO NORTE,-35.82348777,-9.596767741,23.330308,ALAGOAS
SATUBA,-35.82854023,-9.569427867,44.294633,ALAGOAS
RIO LARGO,-35.85242231,-9.486157608,47.640877,ALAGOAS
MESSIAS,-35.8403783,-9.391812225,148.321612,ALAGOAS
COQUEIRO SECO,-35.795363,-9.637554271,39.658029,ALAGOAS
MACEIÓ,-35.70162991,-9.660822151,11.017791,ALAGOAS
PARIPUEIRA,-35.55910518,-9.466313478,26.771311,ALAGOAS
BARRA DE SANTO ANTÔNIO,-35.5002981,-9.409278109,2.444466,ALAGOAS
POÇO DAS TRINCHEIRAS,-37.27929805,-9.302913655,289.442715,ALAGOAS
MARAVILHA,-37.35663542,-9.233997063,366.391084,ALAGOAS
OURO BRANCO,-37.35444373,-9.163415364,381.567123,ALAGOAS
SANTANA DO IPANEMA,-37.24540702,-9.372284362,248.302931,ALAGOAS
DOIS RIACHOS,-37.08984965,-9.385670811,228.476863,ALAGOAS
MINADOR DO NEGRÃO,-36.86491577,-9.30368326,283.780519,ALAGOAS
ESTRELA DE ALAGOAS,-36.75833311,-9.387405306,314.887513,ALAGOAS
QUEBRANGULO,-36.47722208,-9.323547055,371.218844,ALAGOAS
PAULO JACINTO,-36.37274209,-9.373364382,293.597987,ALAGOAS
CHÃ PRETA,-36.29938145,-9.261422459,420.471856,ALAGOAS
VIÇOSA,-36.2483932,-9.377054354,248.606622,ALAGOAS
SANTANA DO MUNDAÚ,-36.22523412,-9.16503322,253.384695,ALAGOAS
BRANQUINHA,-36.02003353,-9.246583108,106.550596,ALAGOAS
UNIÃO DOS PALMARES,-36.03314284,-9.159524116,154.266769,ALAGOAS
SÃO JOSÉ DA LAJE,-36.05738773,-9.011065882,260.71498,ALAGOAS
MURICI,-35.94755559,-9.316301144,84.048233,ALAGOAS
FLEXEIRAS,-35.72437164,-9.27323546,79.750224,ALAGOAS
JOAQUIM GOMES,-35.74903026,-9.135979146,98.490674,ALAGOAS
IBATEGUARA,-35.93118446,-8.976985217,500.413694,ALAGOAS
NOVO LINO,-35.66096372,-8.943158808,168.487534,ALAGOAS
COLÔNIA LEOPOLDINA,-35.71978086,-8.91268827,141.038328,ALAGOAS
SÃO LUÍS DO QUITUNDE,-35.56549084,-9.314117369,67.585919,ALAGOAS
PASSO DE CAMARAGIBE,-35.49127526,-9.244846658,4.639631,ALAGOAS
MATRIZ DE CAMARAGIBE,-35.53355483,-9.158525824,19.251209,ALAGOAS
SÃO MIGUEL DOS MILAGRES,-35.36911933,-9.267186295,12.581842,ALAGOAS
JUNDIÁ,-35.5555973,-8.938876754,102.926449,ALAGOAS
CAMPESTRE,-35.56671773,-8.848375353,115.510321,ALAGOAS
PORTO CALVO,-35.39833446,-9.052448314,55.555465,ALAGOAS
JACUÍPE,-35.46099751,-8.840300507,93.402702,ALAGOAS
PORTO DE PEDRAS,-35.29701522,-9.156086163,32.70179,ALAGOAS
JAPARATINGA,-35.25865835,-9.088974354,17.555628,ALAGOAS
MARAGOGI,-35.22301541,-9.015456486,7.936819,ALAGOAS
ENTREMONTES,-37.65872844,-9.669799059,32.7339,ALAGOAS
LIMOEIRO,-37.31757083,-9.811564738,27.12954,ALAGOAS
RIACHO DO SERTÃO,-36.98961181,-9.563373184,184.113126,ALAGOAS
CANAFÍSTULA,-36.71708183,-9.401839071,317.887747,ALAGOAS
POXIM,-36.05340057,-10.05342142,9.682391,ALAGOAS
SAPUCAIA,-36.06350033,-9.528166422,150.163257,ALAGOAS
CALDEIRÕES DE CIMA,-36.63736087,-9.323448553,485.997323,ALAGOAS
ANEL,-36.3043072,-9.337985693,269.916312,ALAGOAS
SANTA EFIGÊNIA,-36.14033379,-9.273038143,197.933878,ALAGOAS
ROCHA CAVALCANTE,-36.07302626,-9.101527588,159.645969,ALAGOAS
MUNGUBA,-36.19508176,-9.060244656,372.059988,ALAGOAS
TATUAMUNHA,-35.33631849,-9.211620042,10.050624,ALAGOAS
BARRA GRANDE,-35.19707128,-8.988476509,11.271148,ALAGOAS
JARDIM CORDEIRO,-38.18784411,-9.406960147,241.966339,ALAGOAS
CRUZ,-38.089198,-9.426084927,227.026632,ALAGOAS
SALGADO,-38.03826706,-9.437531349,235.851155,ALAGOAS
LAGOINHA,-38.01730463,-9.444152296,242.031145,ALAGOAS
RABECA,-38.03399767,-9.418215647,235.657321,ALAGOAS
MARIA BONITA,-37.91683546,-9.42245855,239.558145,ALAGOAS
PIAÚ,-37.66527653,-9.482380619,182.13805,ALAGOAS
LAGOA NOVA,-37.71843307,-9.425140525,268.152002,ALAGOAS
BARRAGEM LESTE,-38.19174098,-9.367470735,251.876158,ALAGOAS
VALHA-ME-DEUS,-38.2003951,-9.349688892,264.198276,ALAGOAS
SÃO SEBASTIÃO,-38.19493637,-9.300447376,267.605573,ALAGOAS
COMUNIDADE JUÁ,-38.17418549,-9.290950606,258.453804,ALAGOAS
MARIA CRISTINA,-38.12689761,-9.33322784,341.659349,ALAGOAS
SINIMBÚ,-38.08981381,-9.31422372,300.400486,ALAGOAS
GANGORRA,-38.12580403,-9.268316891,274.956541,ALAGOAS
GANGORRA,-38.12500122,-9.267919141,273.021117,ALAGOAS
CARAIBEIRAS DOS TEODÓSIOS,-38.09421033,-9.247784139,311.652015,ALAGOAS
TANQUE,-38.03505259,-9.297783365,315.213277,ALAGOAS
CAMPINHOS,-38.01595529,-9.287888521,318.191706,ALAGOAS
BURNIL,-37.9859987,-9.276678528,333.78913,ALAGOAS
MARCAÇÃO,-37.98782607,-9.27035315,360.186637,ALAGOAS
VÁRZEA DO PICO,-37.97676196,-9.274895027,353.236415,ALAGOAS
ALTO DOS COELHOS,-37.90448629,-9.353691991,282.541638,ALAGOAS
TINGUÍ,-37.89147506,-9.343949595,271.996893,ALAGOAS
TABULEIRO,-37.90796183,-9.304163613,297.567223,ALAGOAS
TERRA NOVA,-37.84841412,-9.155724097,398.817685,ALAGOAS
SANTA CRUZ DO DESERTO,-37.83479043,-9.144938671,434.591887,ALAGOAS
SÍTIO GRAVATÁ,-37.6957417,-9.284877379,286.354459,ALAGOAS
PROMISSÃO,-37.68706216,-9.180338673,387.493713,ALAGOAS
MORRO VERMELHO,-37.68575971,-9.000780003,464.25511,ALAGOAS
SÍTIO JABURU,-37.58443051,-9.059424796,361.069077,ALAGOAS
PAU-FERRO VELHO,-37.5847526,-9.003232882,535.582185,ALAGOAS
LAGOA COMPRIDA,-36.92956931,-10.09080515,15.557977,ALAGOAS
BOM JARDIM,-36.94798176,-10.06207005,9.85599,ALAGOAS
ILHA DO FERRO,-37.52809338,-9.73711093,24.639851,ALAGOAS
SANTIAGO,-37.35378941,-9.783286509,25.012358,ALAGOAS
JACAREZINHO,-37.34325877,-9.787754546,13.947367,ALAGOAS
RESTINGA,-37.29848081,-9.812462381,24.782455,ALAGOAS
CAITITU,-37.25075931,-9.698422715,142.479432,ALAGOAS
TORRÕES,-37.40955555,-9.638783095,219.813999,ALAGOAS
CABOCLO,-37.5216548,-9.53406939,218.685706,ALAGOAS
CANDUNDA,-37.53031203,-9.409058941,331.351458,ALAGOAS
MEIRÚS,-37.39537083,-9.682134716,175.273497,ALAGOAS
LAGOA DA PEDRA,-37.37411859,-9.67448716,161.989643,ALAGOAS
MACHADO,-37.34938616,-9.692342262,160.074638,ALAGOAS
IMPUEIRAS DE BAIXO,-37.36233268,-9.64930098,186.114415,ALAGOAS
PILÕES,-37.36052742,-9.600149962,222.606223,ALAGOAS
SANTO ANTÔNIO,-37.30761553,-9.665351184,177.641666,ALAGOAS
PAUS PRETO,-37.30163836,-9.631649441,200.952001,ALAGOAS
SÃO JOSÉ,-37.27537001,-9.61787837,238.747942,ALAGOAS
AGRESTE,-37.29154886,-9.593966629,297.468121,ALAGOAS
LAGOA DAS OVELHAS,-37.27260712,-9.606690078,234.963956,ALAGOAS
PEDRÃO,-37.25092063,-9.527995459,278.939464,ALAGOAS
BARRA DO IPANEMA,-37.24477391,-9.878243066,16.700093,ALAGOAS
RIACHO JACOBINA,-37.09938819,-9.848407277,176.755814,ALAGOAS
ALTO DA MADEIRA,-37.23987292,-9.706899482,144.440139,ALAGOAS
OLHO-D'ÁGUA NOVO,-37.14461495,-9.810916312,265.039757,ALAGOAS
RIACHO DA JACOBINA I,-37.10775671,-9.845141273,162.990332,ALAGOAS
DIONEL,-37.15025358,-9.756551963,86.715877,ALAGOAS
SAÚDE DE BAIXO,-37.12734041,-9.712707528,102.705025,ALAGOAS
SÍTIO PATOS,-37.06207138,-9.969314202,13.381947,ALAGOAS
OLHO D'AGUA DO CAMPO,-36.97570042,-9.891495363,197.260605,ALAGOAS
PIRANHAS,-37.04034857,-9.808357447,103.325617,ALAGOAS
LAGOA GRANDE,-37.01427107,-9.823966222,87.528618,ALAGOAS
PIRANHAS,-37.0383716,-9.806251352,96.078153,ALAGOAS
CARADA,-36.9824119,-9.837797365,187.229848,ALAGOAS
SANTA CRUZ,-36.93130502,-9.771690247,308.884603,ALAGOAS
CAPELINHA,-37.12801762,-9.56620722,142.111192,ALAGOAS
FAZENDA NOVA,-37.17547871,-9.468621484,187.152288,ALAGOAS
POÇO DA CACIMBA,-37.14655388,-9.514281274,175.985653,ALAGOAS
RIACHO DOS ALEXANDRES,-37.09592648,-9.51919284,195.458709,ALAGOAS
SÃO PEDRO,-36.98967979,-9.673447275,168.165018,ALAGOAS
CAMPO ALEGRE,-36.97142446,-9.644752012,184.796095,ALAGOAS
MINADOR DO LÚCIO,-36.92690843,-9.398281269,280.880027,ALAGOAS
BARRA DO ITIÚBA,-36.77135277,-10.21258282,23.25582,ALAGOAS
CARNAÍBAS,-36.78235144,-10.18168053,7.436481,ALAGOAS
TIBIRI,-36.85487391,-10.1469465,12.708566,ALAGOAS
URUÇU,-36.87559648,-10.01626422,206.022001,ALAGOAS
JIRAU DO ITIÚBA,-36.78705043,-10.12986471,20.640917,ALAGOAS
GIRAU DO ITIÚBA,-36.78475989,-10.13355405,13.883355,ALAGOAS
TAPERA DA BARRA,-36.74714532,-10.22072703,21.887654,ALAGOAS
FLEXEIRAS,-36.73441125,-10.1592192,38.859766,ALAGOAS
CAJUEIRO,-36.65503637,-10.2549839,7.038641,ALAGOAS
IPIRANGA,-36.63625097,-10.19170936,17.793917,ALAGOAS
SERRARIA,-36.64453818,-10.17638751,8.110421,ALAGOAS
PALMEIRA DOS NEGROS,-36.7213253,-10.14203719,103.060758,ALAGOAS
PALMEIRA DOS NEGROS,-36.72077928,-10.13889459,107.246824,ALAGOAS
CANOA DE BAIXO,-36.69035169,-10.0932096,69.507966,ALAGOAS
PONTA DA SERRA,-36.75754081,-10.06734252,82.792509,ALAGOAS
POÇO COMPRIDO,-36.75463548,-10.05058203,72.843664,ALAGOAS
POÇO DA LAGOA,-36.73464621,-10.00973543,107.027297,ALAGOAS
BOQUEIRÃO DA MARABA,-36.71391498,-10.04222623,251.987572,ALAGOAS
BOQUEIRÃO DA MARABA,-36.71004398,-10.04308226,240.643774,ALAGOAS
CAPIM GROSSO,-36.67043655,-10.07125572,121.874442,ALAGOAS
CAPIM GROSSO,-36.66921126,-10.07143732,133.124421,ALAGOAS
FAZENDA NOVA,-36.64329531,-10.05547457,89.917232,ALAGOAS
PONTA MOFINA,-36.5526114,-10.3811336,8.633686,ALAGOAS
PENEDINHO,-36.48772582,-10.39151785,5.907585,ALAGOAS
MARITUBA,-36.48718056,-10.3807063,6.492774,ALAGOAS
RETIRO,-36.49118029,-10.36793723,8.916345,ALAGOAS
POTENJI,-36.40099005,-10.44143887,8.000179,ALAGOAS
PONTAL DO PEBA,-36.29967038,-10.3574073,9.148906,ALAGOAS
TABULEIRO DOS NEGROS,-36.59192936,-10.19769084,115.270996,ALAGOAS
TABULEIRO DOS NEGROS,-36.59304938,-10.191869,117.840739,ALAGOAS
ITAPORANGA,-36.56926911,-10.22491098,89.983889,ALAGOAS
ALAGOINHA,-36.55419173,-10.16297455,127.400461,ALAGOAS
PERUÇABA,-36.53024596,-10.15163122,60.264694,ALAGOAS
MANIBU,-36.50271003,-10.21907718,95.214766,ALAGOAS
MARITUBA DO PEIXE,-36.39109766,-10.29019059,11.601348,ALAGOAS
PONTES,-36.38218728,-10.25561139,59.614906,ALAGOAS
COHAB DA PALMEIRA ALTA,-36.38284303,-10.12198558,95.010366,ALAGOAS
FAZENDA MATÃO DO ROBERTO,-36.42656231,-10.02498906,132.320821,ALAGOAS
IMBURI DO INÁCIO,-36.39154185,-10.00841423,127.217637,ALAGOAS
VILA SANTO ANTONIO,-36.91130993,-9.969589337,226.733709,ALAGOAS
MUMBAÇA,-36.88915431,-9.99057974,209.206381,ALAGOAS
LAGOA DOS VEADOS,-36.8534958,-9.956606471,169.9143,ALAGOAS
ALGODÃO,-36.84751081,-9.930848427,180.989513,ALAGOAS
ALGODÃO,-36.84738716,-9.926392517,189.414437,ALAGOAS
MANUÉIS,-36.89116263,-9.915644419,171.604261,ALAGOAS
LAGOINHA,-36.82556589,-9.952686639,157.071924,ALAGOAS
MATA VERMELHA,-36.81090343,-9.936526635,199.84125,ALAGOAS
TRAÍRAS,-36.76731008,-9.902108703,239.346482,ALAGOAS
LAGOA GRANDE,-36.78516384,-9.860508652,263.835914,ALAGOAS
SÃO CRISTÓVÃO,-36.782268,-9.854257234,274.001344,ALAGOAS
JACIOBÁ,-36.90231549,-9.771521103,293.90682,ALAGOAS
JACIOBÁ,-36.9005949,-9.772233532,310.984507,ALAGOAS
POÇO,-36.8219049,-9.837442794,231.204284,ALAGOAS
SERRINHA,-36.81411843,-9.818708082,299.292239,ALAGOAS
LAGOA GRANDE DAS PAULINAS,-36.82529262,-9.77269183,293.867809,ALAGOAS
CARAÍBA DOS FERROS,-36.80921096,-9.776943404,301.491745,ALAGOAS
CALDEIRÃO,-36.79170903,-9.82868219,260.316345,ALAGOAS
CANAFISTULA DE BAIXO,-36.7907859,-9.810926719,275.443155,ALAGOAS
RANCHO,-36.8032157,-9.806377596,281.637169,ALAGOAS
ALTO DOS BALBINOS,-36.80440734,-9.799760375,285.724381,ALAGOAS
CANAFÍSTULA,-36.79389696,-9.794242965,281.368009,ALAGOAS
BOQUEIRÃO,-36.81181102,-9.737434906,294.858365,ALAGOAS
ALECRIM,-36.80671124,-9.730166725,314.140677,ALAGOAS
BARBOSA,-36.78759962,-9.755615622,329.329073,ALAGOAS
LAGOA DAS PIABAS,-36.79685157,-9.712245238,268.836796,ALAGOAS
FOLHA-MIÚDA,-36.79433041,-9.703732354,266.258422,ALAGOAS
OLHO-D'ÁGUA DO MEIO,-36.70293071,-9.893994712,172.686512,ALAGOAS
SÍTIO NOVO,-36.72245254,-9.876532351,214.944764,ALAGOAS
CURRALINHO,-36.63784911,-9.987671117,111.086374,ALAGOAS
SÍTIO VARGINHA,-36.66867967,-9.865593863,249.027319,ALAGOAS
MASSAPÊ,-36.68316475,-9.85424205,230.878731,ALAGOAS
TABOCAL,-36.61689315,-9.884989143,229.141614,ALAGOAS
SÍTIO OLHO D'ÁGUA DOS DADANHOS,-36.6204456,-9.865346755,235.266702,ALAGOAS
SÍTIO OLHO D'ÁGUA DOS DADANHOS,-36.61877427,-9.858636579,238.358311,ALAGOAS
PAU D'ARCO,-36.75035597,-9.78154729,280.63511,ALAGOAS
MATA LIMPA,-36.74356653,-9.77135389,273.875663,ALAGOAS
UMBUZEIRO,-36.7268529,-9.714485758,272.681005,ALAGOAS
PAU FERRO DOS LARANJEIROS,-36.70410742,-9.763384631,259.850551,ALAGOAS
TABOCA,-36.67886376,-9.837922696,265.54154,ALAGOAS
BAIXA DA ONÇA,-36.66446165,-9.812787531,237.609661,ALAGOAS
RIACHÃO OU SÃO JOSÉ,-36.89810171,-9.623727268,160.658556,ALAGOAS
MARRUAS,-36.77342234,-9.600552433,250.55711,ALAGOAS
RENASCENÇA,-36.80586165,-9.432400809,312.326892,ALAGOAS
IMPUEIRAS,-36.77392313,-9.443072171,307.036286,ALAGOAS
SERRA BERNARDINO,-36.79665689,-9.412515906,317.066713,ALAGOAS
PAU FERRO,-36.73717839,-9.684679758,270.01314,ALAGOAS
PAU FERRO,-36.74123983,-9.682933575,260.768892,ALAGOAS
CORREDOR,-36.73252808,-9.688251443,273.744306,ALAGOAS
LAGOA DO ALGODÃO,-36.71607788,-9.627395293,271.566121,ALAGOAS
SÍTIO CARRASCO,-36.67920617,-9.679800538,324.878968,ALAGOAS
VILA APARECIDA,-36.63935634,-9.6726251,239.757729,ALAGOAS
NOVO RIO,-36.62664811,-9.637012738,204.126202,ALAGOAS
LAGOA DO FELIX,-36.67304697,-9.579551502,250.197926,ALAGOAS
CARAIBINHA,-36.68956371,-9.488813464,290.46922,ALAGOAS
COITÉ DAS PINHAS,-36.67237796,-9.533491714,296.765432,ALAGOAS
SANTO ANTÔNIO,-36.65426493,-9.467027897,275.366743,ALAGOAS
TERRA NOVA,-36.5822313,-9.978503414,194.613949,ALAGOAS
CANA BRAVA,-36.55903848,-9.98885515,175.597459,ALAGOAS
TABOQUINHA,-36.59374736,-9.870868595,219.545236,ALAGOAS
TABOQUINHA,-36.59165694,-9.872362134,214.30943,ALAGOAS
TABOQUINHA,-36.59245743,-9.870448776,217.945981,ALAGOAS
LAGOA SECA,-36.54311291,-9.8806725,204.270276,ALAGOAS
